address_id,name,lat,lon
addr_069,1249,46.81419899901628,-100.8149410002343
addr_070,1013,46.81548699883171,-100.8142399999023
addr_071,1015,46.81653499877977,-100.8043069999208
addr_072,907,46.81412099914989,-100.8052409998812
addr_073,1014,46.81754699889755,-100.8060150000081
addr_074,1009,46.8158489990474,-100.8052540003
addr_075,1024,46.81671499915814,-100.805907999878
addr_076,1038,46.81671899932361,-100.8065489999355
addr_077,1007,46.81585499908477,-100.8039980001243
addr_078,909,46.81403599930067,-100.8066309999513
addr_079,828,46.81354699903388,-100.8059420002132
addr_080,1008,46.81677599934433,-100.8050080002527
addr_081,1238,46.81856199889356,-100.815055999862
addr_082,905,46.81518699900731,-100.8035839998475
addr_083,1108,46.81687757149666,-100.8073108260937
addr_084,1008,46.81585699889217,-100.8046109996944
addr_085,1008,46.81757699935996,-100.8057050003867
addr_086,1019,46.81609699921503,-100.805098999591
addr_087,804,46.81286499913845,-100.8065389998897
addr_088,916,46.81471999895032,-100.8058779997408
addr_089,929,46.81526699900117,-100.8053670002779
addr_090,1001,46.81545699904753,-100.8052840004372
addr_091,1039,46.81722399892411,-100.80725899959
addr_092,1026,46.81756199913085,-100.8066180004308
addr_093,1235,46.81891999930767,-100.8090589997389
addr_094,1109,46.8195159993185,-100.8071599998558
addr_095,929,46.81539199894542,-100.8039699996369
addr_096,1136,46.81354499914058,-100.8107149999477
addr_097,1252,46.81975299887727,-100.8094200003122
addr_098,902,46.81393299918037,-100.8058910001595
addr_099,917,46.81468899912023,-100.8052390002314
addr_100,1006,46.81560099896549,-100.8118670003663
addr_101,813,46.81277699895828,-100.8058069995956
addr_102,908,46.81477399916689,-100.803463000372
addr_103,911,46.81429299892564,-100.8051530000177
addr_104,1027,46.8162119988749,-100.8141710003054
addr_105,925,46.81507699889823,-100.8052729996683
addr_106,1105,46.81624199885265,-100.8137970002116
addr_107,924,46.81485599900498,-100.804480999998
addr_108,1231,46.81913399927549,-100.810515999756
addr_109,1215,46.81818899911526,-100.8105040000605
addr_110,1010,46.81547199924908,-100.8067399997312
addr_111,934,46.81532299911049,-100.8062590004056
addr_112,832,46.8137429992825,-100.8059100004261
addr_113,913,46.81423899884085,-100.8065630001792
addr_114,822,46.81336299931726,-100.8060329995514
addr_115,1218,46.81748299904364,-100.8122220001936
addr_116,910,46.81435099929786,-100.8058869999616
addr_117,1202,46.81705899877893,-100.8112029998443
addr_118,1120,46.81764599876168,-100.8053890000192
addr_119,1205,46.81506399903817,-100.8124380001036
addr_120,1009,46.81788999916991,-100.8061139997423
addr_121,1216,46.81567399930174,-100.8131329996895
addr_122,1000,46.81486399899752,-100.8150009996104
addr_123,1108,46.81687899893731,-100.813637000378
addr_124,1038,46.8174849987905,-100.8071880003432
addr_125,817,46.81288099909985,-100.8055880002108
addr_126,1023,46.81703899930444,-100.8064190002391
addr_127,920,46.81467999886878,-100.8042850001794
addr_128,1200,46.81344999889753,-100.8122409995618
addr_129,1111,46.8172399988181,-100.8141019998101
addr_130,1209,46.81793199905287,-100.808175999832
addr_131,1027,46.81705899877893,-100.8067249996626
addr_132,1032,46.81764599876168,-100.8069380000979
addr_133,1139,46.81724999882626,-100.8087879995772
addr_134,1008,46.81841699936463,-100.806168000169
addr_135,1208,46.81819899894694,-100.8086400003375
addr_136,1213,46.81837099920342,-100.8090939998989
addr_137,1220,46.8188429990678,-100.8061790000396
addr_138,825,46.81331599887771,-100.8053289997448
addr_139,1208,46.81785999888213,-100.8096920002987
addr_140,1025,46.8157689993046,-100.8078310000505
addr_141,926,46.81502499882426,-100.8046340001589
addr_142,900,46.81405199891369,-100.8026580002829
addr_143,1221,46.81858199903107,-100.8078050001112
addr_144,1140,46.81354499914058,-100.81099699998
addr_145,1134,46.81353399880391,-100.8104399995881
addr_146,1229,46.81816399922053,-100.8121369998048
addr_147,1227,46.81878399908081,-100.8107030002521
addr_148,921,46.81488299905179,-100.8052390002314
addr_149,1306,46.81979399901135,-100.8083230001451
addr_150,903,46.81395599931983,-100.8052550001249
addr_151,912,46.81467799901761,-100.8036960000005
addr_152,930,46.81546399934703,-100.8036700000612
addr_153,820,46.81383199936031,-100.8034130001433
addr_154,1242,46.8141369993524,-100.8141939998716
addr_155,916,46.81468299895275,-100.8039970002994
addr_156,1228,46.81371499902724,-100.8137689997241
addr_157,1144,46.81349899911505,-100.8112639999437
addr_158,1013,46.81705899877893,-100.8057399996485
addr_159,1011,46.8160929990033,-100.8039780000328
addr_160,1005,46.81542199876586,-100.8111269996763
addr_161,1012,46.81671899932361,-100.805290000285
addr_162,1117,46.814027999185,-100.8108699997584
addr_163,905,46.8138459991519,-100.8067420002793
addr_164,1255,46.81904599890352,-100.8137160000207
addr_165,917,46.81443399878896,-100.8064879998361
addr_166,808,46.81386599919919,-100.8122220001936
addr_167,912,46.81452199933165,-100.8059389998401
addr_168,1251,46.81979799894782,-100.8119400001613
addr_169,912,46.81497599876764,-100.8121109998655
addr_170,816,46.81313699906443,-100.8062290002683
addr_171,1233,46.81836499883205,-100.812274999897
addr_172,1109,46.81586799875366,-100.8111650002095
addr_173,1113,46.81688899901262,-100.8129789997037
addr_174,821,46.81315199929836,-100.80550700002
addr_175,1005,46.81586199933248,-100.8062500001847
addr_176,1223,46.81859099924418,-100.810632000107
addr_177,1121,46.81769199892838,-100.81421099959
addr_178,1100,46.81691699884476,-100.8047489997866
addr_179,1100,46.81654799889898,-100.8149210001428
addr_180,1309,46.82039999920654,-100.8149949997627
addr_181,1213,46.81812899885661,-100.8080029995796
addr_182,929,46.81481899910106,-100.806244000337
addr_183,1107,46.81696999912381,-100.8141260000995
addr_184,1232,46.81383799900797,-100.8139450003495
addr_185,1205,46.81772999887601,-100.8084639997121
addr_186,1033,46.81708099923737,-100.8070369998321
addr_187,1129,46.81780599930548,-100.8128509996572
addr_188,1125,46.81760799875465,-100.812828000091
addr_189,1222,46.81765699887193,-100.8124310004309
addr_190,1250,46.81929299893276,-100.8146449999583
addr_191,1121,46.81681799886797,-100.8082059999692
addr_192,1248,46.81430099900193,-100.814254999971
addr_193,1143,46.81738299931146,-100.8090520000661
addr_194,1026,46.81821699888522,-100.8070169997406
addr_195,1204,46.81804299902484,-100.8089290000425
addr_196,1221,46.81853899887987,-100.8090589997389
addr_197,1030,46.81671099899233,-100.8062130003748
addr_198,1226,46.81872899904506,-100.808548000276
addr_199,1017,46.81703899930444,-100.8060760001075
addr_200,1241,46.81920099884044,-100.8078700004086
addr_201,1003,46.81582299908257,-100.8059770003733
addr_202,1261,46.81932899930021,-100.808548000276
addr_203,1005,46.81567399930174,-100.8052230003379
addr_204,1301,46.81960699934525,-100.8077459996617
addr_205,1232,46.81891999930767,-100.808548000276
addr_206,1010,46.81611999904374,-100.8046190000903
addr_207,814,46.81296799884509,-100.8063389998732
addr_208,1260,46.81978999907464,-100.8087690002089
addr_209,901,46.81428899919444,-100.8116070000753
addr_210,913,46.81491399877005,-100.8114559995643
addr_211,1122,46.81430099900193,-100.8112110002402
addr_212,1109,46.81410099919744,-100.8102770002798
addr_213,1004,46.81477699924563,-100.8105090000833
addr_214,1222,46.81851099927763,-100.81121299989
addr_215,1230,46.81872899904506,-100.8098370000637
addr_216,1239,46.81944099899151,-100.8110520002316
addr_217,1008,46.81526199912032,-100.8150790003266
addr_218,1028,46.81607199896245,-100.8104139996488
addr_219,1238,46.8191109988918,-100.808548000276
addr_220,1242,46.81884799923043,-100.8150330002958
addr_221,1236,46.81929799905355,-100.8064190002391
addr_222,1216,46.81351099909875,-100.8130759997881
addr_223,1238,46.8139879992035,-100.8140559997793
addr_224,1224,46.81364099885328,-100.8135460001414
addr_225,1233,46.81352599922837,-100.8143670001239
addr_226,1212,46.81461299920347,-100.8130869996588
addr_227,1013,46.81598699912319,-100.8068850003945
addr_228,1209,46.81587999882353,-100.8126139998307
addr_229,1217,46.81402599930959,-100.8133620000184
addr_230,809,46.81385599917649,-100.8116129999231
addr_231,1233,46.81817199933565,-100.8143079996744
addr_232,813,46.81406799913672,-100.8116070000753
addr_233,805,46.81368799900881,-100.8115900003569
addr_234,1203,46.814063998774,-100.8122409995618
addr_235,1018,46.81540299890203,-100.8105319996496
addr_236,1204,46.81447499929026,-100.8125689996249
addr_237,1105,46.81417199924084,-100.8099850002017
addr_238,1240,46.81860399886638,-100.8130959998796
addr_239,1214,46.81813699897693,-100.8111529996156
addr_240,1005,46.81503399901801,-100.8142950001539
addr_241,1230,46.81806099901529,-100.8149849997169
addr_242,1115,46.81706999900931,-100.812859999878
addr_243,1203,46.81759699924914,-100.8103869998846
addr_244,1019,46.81572499914942,-100.8142709998645
addr_245,909,46.81469599890497,-100.8115900003569
addr_246,905,46.81450999895873,-100.8115690004405
addr_247,1255,46.8195719993059,-100.8151549995962
addr_248,1013,46.81538999912073,-100.8097450000022
addr_249,1241,46.81383799900797,-100.8147250003242
addr_250,1244,46.81937799907861,-100.8098529999572
addr_251,1020,46.81843099919202,-100.8068269997698
addr_252,1217,46.81837299891725,-100.8078689996853
addr_253,1225,46.81879699927108,-100.8078569999898
addr_254,1233,46.8189919992885,-100.8078589996396
addr_255,1211,46.81798999918865,-100.8104699997253
addr_256,1218,46.81355299932814,-100.8133219998354
addr_257,1017,46.81554399892882,-100.809786999835
addr_258,1213,46.81408199886688,-100.8130959998796
addr_259,908,46.81472399926423,-100.8122099995997
addr_260,1250,46.81915999886888,-100.8120420002685
addr_261,1229,46.81872899904506,-100.8090589997389
addr_262,1230,46.81873099936031,-100.8113789995714
addr_263,1206,46.81712699927266,-100.8115009997701
addr_264,1213,46.8160029987705,-100.8129090002818
addr_265,1248,46.81873499876113,-100.8068190002722
addr_266,1217,46.81612099924989,-100.8132220002763
addr_267,1234,46.81830799926624,-100.8150030001586
addr_268,1103,46.81664699875816,-100.8141329997722
addr_269,1245,46.81940099934809,-100.8078210000048
addr_270,1230,46.81793999920251,-100.8126449997929
addr_271,1208,46.81555599907098,-100.8125309999901
addr_272,1110,46.81769199892838,-100.8094639997948
addr_273,1222,46.81461699891052,-100.8137360001122
addr_274,1253,46.81439999930918,-100.814983999892
addr_275,1021,46.81572999898723,-100.8097960000558
addr_276,1025,46.81796999883095,-100.8069339999
addr_277,1248,46.81961899919543,-100.8097619997206
addr_278,1266,46.81962999890203,-100.8134619995775
addr_279,1001,46.81525299896473,-100.8112630001188
addr_280,1113,46.81403699893083,-100.810560000137
addr_281,1208,46.81347099934754,-100.8128320002889
addr_282,1249,46.81883699936382,-100.8139119998393
addr_283,1206,46.81350299890499,-100.8125839996935
addr_284,1120,46.81742099886275,-100.8135379997455
addr_285,1243,46.81868799932833,-100.8141210000766
addr_286,1241,46.81867099909174,-100.8123920000729
addr_287,1245,46.81884899877114,-100.8124509996241
addr_288,1216,46.81830199888785,-100.8098529999572
addr_289,1127,46.81792499907466,-100.8142209996358
addr_290,1108,46.81680699920081,-100.8149720001964
addr_291,1116,46.81733299876092,-100.8149489997319
addr_292,1247,46.81971399899057,-100.8116229999689
addr_293,1032,46.81625399883904,-100.814915000295
addr_294,1207,46.81778799922967,-100.810443999786
addr_295,1220,46.81567099927303,-100.8134730003464
addr_296,1001,46.81483799917122,-100.8143739997966
addr_297,1258,46.81960299877989,-100.814177999978
addr_298,1220,46.81854599877816,-100.8085330002074
addr_299,1209,46.81406599926279,-100.8128339999388
addr_300,1221,46.81415699929146,-100.8136299998069
addr_301,1025,46.81592399885185,-100.8097340001315
addr_302,1117,46.81745799882063,-100.8141110000309
addr_303,1132,46.81800499929837,-100.8133849995846
addr_304,1120,46.81756999933551,-100.8150020003337
addr_305,1245,46.81400599932182,-100.8148349999291
addr_306,1213,46.81514999933108,-100.8129999996201
addr_307,1252,46.81446299890687,-100.8143500004055
addr_308,1204,46.81549799876889,-100.8122480001328
addr_309,1112,46.81705099911299,-100.8135379997455
addr_310,1300,46.8197229990142,-100.8131689996745
addr_311,1136,46.81821799905235,-100.8132699999569
addr_312,1024,46.81599799895808,-100.8149160001199
addr_313,1237,46.81366499875472,-100.8145839998589
addr_314,1014,46.81844799888975,-100.8064629997218
addr_315,1205,46.8158259991028,-100.8122709996991
addr_316,1249,46.81902699909068,-100.8123860002251
addr_317,1256,46.81463699928585,-100.8143649995758
addr_318,804,46.81367099903581,-100.8123090002322
addr_319,1243,46.81964499916896,-100.8113040001266
addr_320,1257,46.81978199920027,-100.8123860002251
addr_321,1225,46.81802799892566,-100.8120299996746
addr_322,1110,46.81712199894999,-100.8150230002501
addr_323,1200,46.81791999882619,-100.8114489998916
addr_324,1221,46.81516999889335,-100.8136110004387
addr_325,1218,46.81461699891052,-100.8134010003764
addr_326,1208,46.81446199928463,-100.8128859998173
addr_327,1209,46.8150899987552,-100.8127219997858
addr_328,1117,46.81724599931505,-100.8128869996422
addr_329,1255,46.81925599900811,-100.8124160003623
addr_330,1226,46.81781599920845,-100.8149560003029
addr_331,1020,46.81584299900933,-100.8149470000821
addr_332,1254,46.81940299902362,-100.8143500004055
addr_333,1009,46.81525399918699,-100.814246999575
addr_334,1202,46.81538799929596,-100.8119130003971
addr_335,1148,46.81344999889753,-100.8116070000753
addr_336,917,46.81506799932646,-100.8113710000738
addr_337,1130,46.8135489989271,-100.8101960000889
addr_338,1214,46.81735699885887,-100.8119619999026
addr_339,1210,46.81726799908223,-100.8117450001676
addr_340,1218,46.81832699933314,-100.8112039996692
addr_341,1236,46.81894199900469,-100.8097659999186
addr_342,1200,46.81657799930399,-100.8117069996345
addr_343,1225,46.81432699908784,-100.8138120002802
addr_344,1217,46.81513999893232,-100.8133090003149
addr_345,1012,46.81545599882904,-100.815063000433
addr_346,1205,46.81406499901842,-100.8125669999751
addr_347,1254,46.8192439990769,-100.8130719995901
addr_348,1004,46.81504999894888,-100.8150099998313
addr_349,1246,46.81908999880017,-100.8148669997161
addr_350,1239,46.81842899886566,-100.8143010000017
addr_351,1131,46.81295799927017,-100.8100970003547
addr_352,717,46.81255899903747,-100.8041949997677
addr_353,1167,46.81238899918539,-100.8118580001455
addr_354,729,46.81296899910986,-100.8116000004026
addr_355,1145,46.81305699897587,-100.8112849998601
addr_356,1146,46.81221799913201,-100.810379000387
addr_357,900,46.81218399886606,-100.803599999741
addr_358,1129,46.81220199897337,-100.8097380003295
addr_359,1225,46.81329899878712,-100.8138979995956
addr_360,1217,46.81314199914286,-100.8133960003535
addr_361,830,46.81290099889121,-100.8036919998025
addr_362,1139,46.81303299880311,-100.8107180003207
addr_363,1141,46.81175799928125,-100.8104320000905
addr_364,1221,46.81318099887801,-100.8136470004237
addr_365,1211,46.81304699880275,-100.8128289999159
addr_366,1150,46.81262599880262,-100.8107380004122
addr_367,1135,46.81296199910036,-100.8104170000218
addr_368,1101,46.81075999902056,-100.8083649999779
addr_369,720,46.81285899876742,-100.8051150003828
addr_370,1134,46.81200799920709,-100.8099290001252
addr_371,1213,46.81307299888014,-100.8131340004127
addr_372,1121,46.81123699893282,-100.8094860004344
addr_373,1110,46.81145999891383,-100.8086300002918
addr_374,1118,46.81158799935648,-100.8088379998059
addr_375,1161,46.81221199930362,-100.8114079998837
addr_376,1163,46.81226899918326,-100.8116559995808
addr_377,1157,46.81212899884235,-100.8112580000959
addr_378,1129,46.81149199905303,-100.8098370000637
addr_379,1171,46.81249399912128,-100.8120430000934
addr_380,1122,46.81169099904956,-100.8090739998075
addr_381,1006,46.81219499886404,-100.8052369996832
addr_382,1126,46.81180599890958,-100.8093190000298
addr_383,835,46.81353399880391,-100.804413000226
addr_384,1117,46.81125899931389,-100.8092289996181
addr_385,1125,46.81139199924644,-100.8096250003516
addr_386,1024,46.812394998994,-100.8058230003875
addr_387,1162,46.81264899888625,-100.811401000211
addr_388,1153,46.81195099905082,-100.8110959997142
addr_389,1144,46.81262599880262,-100.8104630000526
addr_390,1145,46.81177099932571,-100.8106920003815
addr_391,1137,46.81167499934892,-100.8102449995944
addr_392,1127,46.81296499928018,-100.8101040000274
addr_393,1156,46.81262599880262,-100.8110200004445
addr_394,1133,46.81158299913357,-100.8100529999738
addr_395,1132,46.81262199894744,-100.8098980001631
addr_396,1113,46.81106199893431,-100.8090820002034
addr_397,705,46.81218499914542,-100.8046269995879
addr_398,916,46.81224099877532,-100.8042369996005
addr_399,904,46.81223699889157,-100.803855999834
addr_400,1229,46.81338299892938,-100.8141689997572
addr_401,1016,46.81224099877532,-100.8054889995783
addr_402,726,46.812861998953,-100.8122330000642
addr_403,1205,46.81303399906671,-100.812563999602
addr_404,1105,46.81088299899671,-100.8086779999723
addr_405,1109,46.81107899911725,-100.8087909999502
addr_406,1175,46.81263399912684,-100.8126370002953
addr_407,1149,46.81189999931284,-100.8108249995525
addr_408,831,46.81351499888783,-100.8052529995768
addr_409,1002,46.812171999201,-100.8049930001841
addr_410,714,46.81250399878246,-100.8051530000177
addr_411,723,46.812861998953,-100.8044509998608
addr_412,1141,46.81304599915417,-100.8109839995612
addr_413,1138,46.81262199894744,-100.8101810000203
addr_414,1201,46.81306099879869,-100.8122330000642
addr_415,915,46.81458699925577,-100.8088899996845
addr_416,923,46.81477499878334,-100.8093249998776
addr_417,1114,46.81261799909196,-100.809021000104
addr_418,1115,46.81342199910452,-100.8090670001348
addr_419,1032,46.81526899883044,-100.8080429997626
addr_420,922,46.81477399916689,-100.8070569999236
addr_421,1003,46.81495699936099,-100.8095290000921
addr_422,1119,46.8132679987527,-100.809305999611
addr_423,1024,46.81532899920655,-100.8074679998273
addr_424,1103,46.81400299920006,-100.8086470000102
addr_425,901,46.81357199923081,-100.8068920000672
addr_426,1106,46.81393399881244,-100.8094410002286
addr_427,919,46.81467799901761,-100.8090739998075
addr_428,1107,46.81379199923301,-100.8087890003004
addr_429,1110,46.81380499878583,-100.8096079997348
addr_430,1033,46.81551599899651,-100.8082689997184
addr_431,1016,46.81547499928891,-100.8069759997328
addr_432,1123,46.81318899911967,-100.8095619997041
addr_433,1100,46.81416299890287,-100.8092649996032
addr_434,1111,46.81359399927155,-100.8089559998067
addr_435,1029,46.81566599881498,-100.8081740001822
addr_436,1028,46.81519799900581,-100.8077530002327
addr_437,1020,46.81548299918932,-100.8072310000009
addr_438,1126,46.81262199894744,-100.8096239996284
addr_439,1101,46.81430399910705,-100.8096010000621
addr_440,1009,46.8151739991738,-100.8096010000621
addr_441,1064,46.81332199919774,-100.8068760001736
addr_442,1118,46.81365799883582,-100.8097070003674
addr_443,926,46.8150079992739,-100.806893999717
addr_444,1120,46.81263399912684,-100.8093409997712
addr_445,1058,46.81308999904221,-100.8068000000057
addr_446,1309,46.82034292618914,-100.8150275412338
addr_447,Excluded: Private Property,46.81447298344736,-100.8047895488402
addr_448,Excluded: Private Property,46.81395534027614,-100.804843193534
addr_449,Excluded: Private Property,46.81303752119931,-100.8038990560856
addr_450,Excluded: School,46.81709599837121,-100.8123426502244
addr_451,NULL,46.8171510000773,-100.8104639998775
addr_452,NULL,46.80985099981825,-100.8049399995823
addr_453,NULL,46.8156720001023,-100.807594000224
addr_454,NULL,46.81577000013205,-100.8154190000852
addr_455,NULL,46.81155399992182,-100.8096350003973
addr_456,NULL,46.81499999991757,-100.8062140001997
addr_457,NULL,46.81434200021937,-100.8120959997969
addr_458,NULL,46.81694000016697,-100.8052380004065
addr_459,NULL,46.81283900019005,-100.802609999704
addr_460,NULL,46.81481899971578,-100.8117230004263
addr_461,NULL,46.81615999989846,-100.8067010002714
addr_462,NULL,46.8130750000206,-100.8039389996747
addr_463,NULL,46.81893999992677,-100.8126389999451
addr_464,NULL,46.81883699997853,-100.8101030002025
addr_465,NULL,46.81389599987092,-100.8134540000799
addr_466,NULL,46.81391799977908,-100.8135749995554
addr_467,NULL,46.81248400007308,-100.8054910001265
addr_468,NULL,46.8157079998203,-100.8074560001318
addr_469,NULL,46.81361099988367,-100.8065339998669
addr_470,NULL,46.81348900025365,-100.8057580000902
addr_471,NULL,46.8175810000761,-100.8120680002078
addr_472,NULL,46.8111989999301,-100.8088279997602
addr_473,NULL,46.81809099980566,-100.8137269998913
addr_474,NULL,46.81921199986202,-100.8088110000417
addr_475,NULL,46.81313900020251,-100.8120330000477
addr_476,NULL,46.81974199981049,-100.8145660003156
addr_477,NULL,46.81822800010812,-100.8115889996337
addr_478,NULL,46.81962600018252,-100.8082429997792
addr_479,NULL,46.81417699983782,-100.8124459996013
addr_480,NULL,46.81689599974047,-100.8066109998598
addr_481,NULL,46.81865500023826,-100.8060869999781
addr_482,NULL,46.81400400006038,-100.8062250000704
addr_483,NULL,46.81360599984886,-100.8054860001036
addr_484,NULL,46.81901899971753,-100.8093190000298
addr_485,NULL,46.8111099997986,-100.8086260000938
addr_486,NULL,46.81470499976853,-100.8004549997279
addr_487,NULL,46.8153519999785,-100.8048430003963
addr_488,NULL,46.8179840000042,-100.8137760002951
addr_489,NULL,46.81464100022069,-100.8061289998109
addr_490,NULL,46.81581499984748,-100.8099600000873
addr_491,NULL,46.81326699972309,-100.8098079997514
addr_492,NULL,46.81737700005933,-100.8059940000917
addr_493,NULL,46.81226499991634,-100.8112480000501
addr_494,NULL,46.81481699986979,-100.804156000308
addr_495,NULL,46.81619599990452,-100.813080999811
addr_496,NULL,46.81423499972042,-100.8147329998218
addr_497,NULL,46.81489699979934,-100.8138440000672
addr_498,NULL,46.81885599985849,-100.8101030002025
addr_499,NULL,46.8134210000777,-100.8098959996149
addr_500,NULL,46.81331299994706,-100.8064279995617
addr_501,NULL,46.81333800025276,-100.8120930003222
addr_502,NULL,46.81375699971206,-100.811805000442
addr_503,NULL,46.81680800000894,-100.8078319998754
addr_504,NULL,46.81307699993134,-100.8040990004066
addr_505,NULL,46.81862400021769,-100.8064350001327
addr_506,NULL,46.81853200021015,-100.8128289999159
addr_507,NULL,46.81428500007773,-100.8109960001551
addr_508,NULL,46.81419999987293,-100.8054619998141
addr_509,NULL,46.81998599992804,-100.8099230002774
addr_510,NULL,46.81781899973222,-100.8147019998597
addr_511,NULL,46.81934199997341,-100.8133019997439
addr_512,NULL,46.81164299993342,-100.8098360002388
addr_513,NULL,46.81493900017578,-100.815424999933
addr_514,NULL,46.81592700009597,-100.8054359998749
addr_515,NULL,46.81842100001823,-100.8101059996772
addr_516,NULL,46.81726199981723,-100.8070669999694
addr_517,NULL,46.81398400006439,-100.8097990004289
addr_518,NULL,46.8140620001295,-100.8021889997545
addr_519,NULL,46.81615300030431,-100.807085000411
addr_520,NULL,46.81418400030395,-100.8114139997315
addr_521,NULL,46.81479400009857,-100.8127050000673
addr_522,NULL,46.8142129999419,-100.8062219996973
addr_523,NULL,46.81317200021849,-100.8111340002473
addr_524,NULL,46.81738299992621,-100.8070860002359
addr_525,NULL,46.81397900006427,-100.8145889998818
addr_526,NULL,46.81862400021769,-100.8064350001327
addr_527,NULL,46.81882899996236,-100.8088140004148
addr_528,NULL,46.81245100024969,-100.8045160001581
addr_529,NULL,46.81253200028303,-100.8118530001226
addr_530,NULL,46.81849899979491,-100.8082949996577
addr_531,NULL,46.81847500020667,-100.8080489996104
addr_532,NULL,46.81751900000819,-100.8133179996374
addr_533,NULL,46.81288500016532,-100.8061799998645
addr_534,NULL,46.81415000005134,-100.810924000185
addr_535,NULL,46.81533699974344,-100.8077659997532
addr_536,NULL,46.81496800002131,-100.8048480004191
addr_537,NULL,46.81699999990813,-100.8130940002298
addr_538,NULL,46.81317799993978,-100.8128359995886
addr_539,NULL,46.81352399994909,-100.8096379998721
addr_540,NULL,46.8142179999203,-100.8154299999559
addr_541,NULL,46.8157079998203,-100.8121240002843
addr_542,NULL,46.81825500030605,-100.8067630001957
addr_543,NULL,46.81356800006078,-100.8118039997188
addr_544,NULL,46.81714899970328,-100.8137770001201
addr_545,NULL,46.81921400015931,-100.8061649997959
addr_546,NULL,46.81481000010083,-100.8128880003654
addr_547,NULL,46.81487599990621,-100.8067420002793
addr_548,NULL,46.81930299978858,-100.8080410001128
addr_549,NULL,46.8179289997649,-100.8094010000456
addr_550,NULL,46.81418300006181,-100.812972000031
addr_551,NULL,46.81922300026662,-100.8136780003859
addr_552,NULL,46.81930500008244,-100.8120380000705
addr_553,NULL,46.8131709999575,-100.8117400001447
addr_554,NULL,46.81710699982345,-100.8047449995887
addr_555,NULL,46.81559599973045,-100.8140220003425
addr_556,NULL,46.81649500004823,-100.8047399995658
addr_557,NULL,46.81805000021715,-100.8114599997622
addr_558,NULL,46.81792000005569,-100.8084100001837
addr_559,NULL,46.81935500002871,-100.8128780003197
