address_id,name,lat,lon,building_matched,structure_hint,hint_confidence,hint_signals,class_source,footprint_area_m2,elongation_ratio,perimeter_complexity,floor_count_est,footprint_source,footprint_match_distance_m
addr_394,1133,46.81158299913357,-100.8100529999738,True,MDU,0.75,['area_or_shape'],RULE,504.63,1.037,1.046,1.0,ms,0.0
addr_395,1132,46.81262199894744,-100.8098980001631,True,MDU,0.75,['area_or_shape'],RULE,314.88,1.347,1.0,1.0,ms,0.0
addr_396,1113,46.81106199893431,-100.8090820002034,True,SFU,0.8,['ml'],ML,187.55,1.356,1.062,1.0,ms,3.51
addr_397,705,46.81218499914542,-100.8046269995879,True,MDU,0.75,['area_or_shape'],RULE,394.74,1.914,1.0,1.0,ms,0.0
addr_398,916,46.81224099877532,-100.8042369996005,True,MDU,0.75,['area_or_shape'],RULE,931.22,1.812,1.051,1.0,ms,0.0
addr_399,904,46.81223699889157,-100.803855999834,True,SFU,0.8,['ml'],ML,173.24,1.293,1.0,1.0,ms,0.0
addr_400,1229,46.81338299892938,-100.8141689997572,True,MDU,0.75,['area_or_shape'],RULE,489.15,1.101,1.1,1.0,ms,0.0
addr_401,1016,46.81224099877532,-100.8054889995783,True,MDU,0.75,['area_or_shape'],RULE,380.4,1.275,1.091,1.0,ms,0.0
addr_402,726,46.812861998953,-100.8122330000642,True,MDU,0.75,['area_or_shape'],RULE,360.44,1.047,1.062,1.0,ms,0.0
addr_403,1205,46.81303399906671,-100.812563999602,True,MDU,0.75,['area_or_shape'],RULE,397.27,1.043,1.049,1.0,ms,0.0
addr_404,1105,46.81088299899671,-100.8086779999723,True,SFU,0.8,['ml'],ML,163.75,1.118,1.0,1.0,ms,2.32
addr_405,1109,46.81107899911725,-100.8087909999502,True,SFU,0.8,['ml'],ML,294.39,1.552,1.0,1.0,ms,0.0
addr_406,1175,46.81263399912684,-100.8126370002953,True,SFU,0.8,['ml'],ML,201.18,1.38,1.0,1.0,ms,20.46
addr_407,1149,46.81189999931284,-100.8108249995525,True,MDU,0.75,['area_or_shape'],RULE,489.97,1.064,1.186,1.0,ms,0.0
addr_408,831,46.81351499888783,-100.8052529995768,True,MDU,0.75,['area_or_shape'],RULE,653.47,1.255,1.301,1.0,ms,0.0
addr_409,1002,46.812171999201,-100.8049930001841,True,MDU,0.75,['area_or_shape'],RULE,471.14,2.196,1.02,1.0,ms,0.0
addr_410,714,46.81250399878246,-100.8051530000177,True,MDU,0.75,['area_or_shape'],RULE,483.45,1.734,1.0,1.0,ms,0.0
addr_411,723,46.812861998953,-100.8044509998608,True,MDU,0.75,['area_or_shape'],RULE,785.64,1.71,1.079,1.0,ms,0.0
addr_412,1141,46.81304599915417,-100.8109839995612,True,MDU,0.75,['area_or_shape'],RULE,331.6,1.322,1.063,1.0,ms,0.0
addr_413,1138,46.81262199894744,-100.8101810000203,True,MDU,0.75,['area_or_shape'],RULE,377.46,1.496,1.103,1.0,ms,0.0
addr_414,1201,46.81306099879869,-100.8122330000642,True,MDU,0.75,['area_or_shape'],RULE,369.82,1.651,1.0,1.0,ms,0.0
addr_415,915,46.81458699925577,-100.8088899996845,True,MDU,0.75,['area_or_shape'],RULE,399.16,1.153,1.0,1.0,ms,0.0
addr_416,923,46.81477499878334,-100.8093249998776,True,MDU,0.75,['area_or_shape'],RULE,407.35,1.37,1.0,1.0,ms,0.0
addr_417,1114,46.81261799909196,-100.809021000104,True,MDU,0.75,['area_or_shape'],RULE,437.14,1.269,1.081,1.0,ms,0.0
addr_418,1115,46.81342199910452,-100.8090670001348,True,MDU,0.75,['area_or_shape'],RULE,378.09,1.451,1.055,1.0,ms,0.0
addr_419,1032,46.81526899883044,-100.8080429997626,True,MDU,0.75,['area_or_shape'],RULE,360.07,1.99,1.0,1.0,ms,0.0
addr_420,922,46.81477399916689,-100.8070569999236,True,MDU,0.75,['area_or_shape'],RULE,631.4,1.635,1.04,1.0,ms,0.0
addr_421,1003,46.81495699936099,-100.8095290000921,True,MDU,0.75,['area_or_shape'],RULE,419.81,1.637,1.0,1.0,ms,0.0
addr_422,1119,46.8132679987527,-100.809305999611,True,MDU,0.75,['area_or_shape'],RULE,551.96,1.002,1.0,1.0,ms,0.0
addr_423,1024,46.81532899920655,-100.8074679998273,True,MDU,0.75,['area_or_shape'],RULE,526.44,1.502,1.052,1.0,ms,0.0
addr_424,1103,46.81400299920006,-100.8086470000102,True,MDU,0.75,['area_or_shape'],RULE,464.0,1.046,1.056,1.0,ms,0.0
addr_425,901,46.81357199923081,-100.8068920000672,True,MDU,0.75,['area_or_shape'],RULE,731.84,1.19,1.133,1.0,ms,0.0
addr_426,1106,46.81393399881244,-100.8094410002286,True,MDU,0.75,['area_or_shape'],RULE,309.88,1.015,1.041,1.0,ms,0.0
addr_427,919,46.81467799901761,-100.8090739998075,True,MDU,0.75,['area_or_shape'],RULE,421.03,1.047,1.063,1.0,ms,0.0
addr_428,1107,46.81379199923301,-100.8087890003004,True,MDU,0.75,['area_or_shape'],RULE,387.87,1.111,1.068,1.0,ms,0.0
addr_429,1110,46.81380499878583,-100.8096079997348,True,MDU,0.75,['area_or_shape'],RULE,448.68,1.228,1.042,1.0,ms,0.0
addr_430,1033,46.81551599899651,-100.8082689997184,True,MDU,0.75,['area_or_shape'],RULE,542.86,1.271,1.08,1.0,ms,0.0
addr_431,1016,46.81547499928891,-100.8069759997328,True,MDU,0.75,['area_or_shape'],RULE,499.66,1.588,1.088,1.0,ms,0.0
addr_432,1123,46.81318899911967,-100.8095619997041,True,MDU,0.75,['area_or_shape'],RULE,311.4,1.764,1.0,1.0,ms,0.0
addr_433,1100,46.81416299890287,-100.8092649996032,True,MDU,0.75,['area_or_shape'],RULE,350.29,2.167,1.0,1.0,ms,0.0
addr_434,1111,46.81359399927155,-100.8089559998067,True,SFU,0.8,['ml'],ML,289.37,1.657,1.0,1.0,ms,0.0
addr_435,1029,46.81566599881498,-100.8081740001822,True,MDU,0.75,['area_or_shape'],RULE,453.17,1.021,1.074,1.0,ms,0.0
addr_436,1028,46.81519799900581,-100.8077530002327,True,MDU,0.75,['area_or_shape'],RULE,480.02,1.082,1.096,1.0,ms,0.0
addr_437,1020,46.81548299918932,-100.8072310000009,True,MDU,0.75,['area_or_shape'],RULE,381.48,1.434,1.0,1.0,ms,0.0
addr_438,1126,46.81262199894744,-100.8096239996284,True,MDU,0.75,['area_or_shape'],RULE,356.22,1.07,1.115,1.0,ms,0.0
addr_439,1101,46.81430399910705,-100.8096010000621,True,MDU,0.75,['area_or_shape'],RULE,560.41,2.345,1.0,1.0,ms,0.0
addr_440,1009,46.8151739991738,-100.8096010000621,True,MDU,0.75,['area_or_shape'],RULE,611.62,1.022,1.126,1.0,ms,0.0
addr_441,1064,46.81332199919774,-100.8068760001736,True,MDU,0.75,['area_or_shape'],RULE,631.19,1.725,1.0,1.0,ms,0.0
addr_442,1118,46.81365799883582,-100.8097070003674,True,MDU,0.75,['area_or_shape'],RULE,305.36,1.7,1.0,1.0,ms,0.0
addr_443,926,46.8150079992739,-100.806893999717,True,MDU,0.75,['area_or_shape'],RULE,600.79,1.02,1.057,1.0,ms,0.0
addr_444,1120,46.81263399912684,-100.8093409997712,True,MDU,0.75,['area_or_shape'],RULE,437.61,1.04,1.054,1.0,ms,0.0
addr_445,1058,46.81308999904221,-100.8068000000057,True,MDU,0.75,['area_or_shape'],RULE,574.57,1.853,1.0,1.0,ms,0.0
addr_446,1309,46.82034292618914,-100.8150275412338,True,MDU,0.75,['area_or_shape'],RULE,933.14,1.449,1.0,1.0,ms,0.0
addr_447,Excluded: Private Property,46.81447298344736,-100.8047895488402,True,MDU,0.75,['area_or_shape'],RULE,332.09,1.562,1.0,1.0,ms,43.46
addr_448,Excluded: Private Property,46.81395534027614,-100.804843193534,True,MDU,0.75,['area_or_shape'],RULE,414.49,1.228,1.06,1.0,ms,38.05
addr_449,Excluded: Private Property,46.81303752119931,-100.8038990560856,True,MDU,0.75,['area_or_shape'],RULE,732.4,1.132,1.099,1.0,ms,15.31
addr_450,Excluded: School,46.81709599837121,-100.8123426502244,True,MDU,0.75,['area_or_shape'],RULE,447.77,1.191,1.063,1.0,ms,45.5
addr_451,,46.8171510000773,-100.8104639998775,True,MDU,0.75,['area_or_shape'],RULE,416.06,1.514,1.0,1.0,ms,38.09
addr_452,,46.80985099981825,-100.8049399995823,False,UNRESOLVED,0.0,['no_match'],NONE,,,,,,
addr_453,,46.8156720001023,-100.807594000224,True,MDU,0.75,['area_or_shape'],RULE,611.09,1.407,1.0,1.0,ms,15.72
addr_454,,46.81577000013205,-100.8154190000852,True,MDU,0.75,['area_or_shape'],RULE,511.89,1.113,1.082,1.0,ms,39.91
addr_455,,46.81155399992182,-100.8096350003973,True,MDU,0.75,['area_or_shape'],RULE,365.99,1.133,1.155,1.0,ms,8.59
addr_456,,46.81499999991757,-100.8062140001997,True,MDU,0.75,['area_or_shape'],RULE,455.45,1.072,1.054,1.0,ms,9.19
addr_457,,46.81434200021937,-100.8120959997969,True,MDU,0.75,['area_or_shape'],RULE,544.78,1.049,1.127,1.0,ms,20.56
addr_458,,46.81694000016697,-100.8052380004065,True,MDU,0.75,['area_or_shape'],RULE,803.4,1.374,1.135,1.0,ms,12.76
addr_459,,46.81283900019005,-100.802609999704,True,MDU,0.75,['area_or_shape'],RULE,556.3,1.015,1.073,1.0,ms,30.58
addr_460,,46.81481899971578,-100.8117230004263,True,SFU,0.8,['ml'],ML,245.45,1.328,1.0,1.0,ms,14.04
addr_461,,46.81615999989846,-100.8067010002714,True,MDU,0.75,['area_or_shape'],RULE,482.83,1.293,1.062,1.0,ms,26.88
addr_462,,46.8130750000206,-100.8039389996747,True,MDU,0.75,['area_or_shape'],RULE,732.4,1.132,1.099,1.0,ms,22.85
addr_463,,46.81893999992677,-100.8126389999451,True,MDU,0.75,['area_or_shape'],RULE,318.52,1.699,1.0,1.0,ms,14.4
addr_464,,46.81883699997853,-100.8101030002025,True,MDU,0.75,['area_or_shape'],RULE,543.43,1.287,1.056,1.0,ms,28.3
addr_465,,46.81389599987092,-100.8134540000799,True,MDU,0.75,['area_or_shape'],RULE,430.63,1.375,1.047,1.0,ms,13.64
addr_466,,46.81391799977908,-100.8135749995554,True,MDU,0.75,['area_or_shape'],RULE,430.63,1.375,1.047,1.0,ms,16.21
addr_467,,46.81248400007308,-100.8054910001265,True,MDU,0.75,['area_or_shape'],RULE,694.79,2.037,1.025,1.0,ms,19.56
addr_468,,46.8157079998203,-100.8074560001318,True,MDU,0.75,['area_or_shape'],RULE,589.9,1.317,1.037,1.0,ms,13.45
addr_469,,46.81361099988367,-100.8065339998669,True,MDU,0.75,['area_or_shape'],RULE,731.84,1.19,1.133,1.0,ms,26.73
addr_470,,46.81348900025365,-100.8057580000902,True,MDU,0.75,['area_or_shape'],RULE,391.22,1.81,1.0,1.0,ms,14.5
addr_471,,46.8175810000761,-100.8120680002078,True,MDU,0.75,['area_or_shape'],RULE,512.57,1.227,1.056,1.0,ms,10.88
addr_472,,46.8111989999301,-100.8088279997602,True,SFU,0.8,['ml'],ML,294.39,1.552,1.0,1.0,ms,8.05
addr_473,,46.81809099980566,-100.8137269998913,True,MDU,0.75,['area_or_shape'],RULE,420.29,1.805,1.0,1.0,ms,32.8
addr_474,,46.81921199986202,-100.8088110000417,True,MDU,0.75,['area_or_shape'],RULE,532.95,1.041,1.1,1.0,ms,19.39
addr_475,,46.81313900020251,-100.8120330000477,True,MDU,0.75,['area_or_shape'],RULE,369.82,1.651,1.0,1.0,ms,13.9
addr_476,,46.81974199981049,-100.8145660003156,True,SFU,0.8,['ml'],ML,114.31,1.155,1.0,1.0,ms,38.23
addr_477,,46.81822800010812,-100.8115889996337,True,MDU,0.75,['area_or_shape'],RULE,570.57,1.185,1.039,1.0,ms,32.46
addr_478,,46.81962600018252,-100.8082429997792,True,MDU,0.75,['area_or_shape'],RULE,562.67,1.349,1.062,1.0,ms,12.26
addr_479,,46.81417699983782,-100.8124459996013,True,MDU,0.75,['area_or_shape'],RULE,393.2,1.457,1.0,1.0,ms,10.19
addr_480,,46.81689599974047,-100.8066109998598,True,MDU,0.75,['area_or_shape'],RULE,651.63,1.014,1.0,1.0,ms,10.0
addr_481,,46.81865500023826,-100.8060869999781,True,MDU,0.75,['area_or_shape'],RULE,652.03,2.274,1.0,1.0,ms,19.78
addr_482,,46.81400400006038,-100.8062250000704,True,MDU,0.75,['area_or_shape'],RULE,484.12,1.118,1.059,1.0,ms,27.89
addr_483,,46.81360599984886,-100.8054860001036,True,MDU,0.75,['area_or_shape'],RULE,653.47,1.255,1.301,1.0,ms,12.15
addr_484,,46.81901899971753,-100.8093190000298,True,MDU,0.75,['area_or_shape'],RULE,419.35,1.362,1.057,1.0,ms,10.65
addr_485,,46.8111099997986,-100.8086260000938,True,SFU,0.8,['ml'],ML,294.39,1.552,1.0,1.0,ms,7.59
addr_486,,46.81470499976853,-100.8004549997279,True,MDU,0.75,['area_or_shape'],RULE,425.14,1.306,1.051,1.0,ms,42.8
addr_487,,46.8153519999785,-100.8048430003963,True,MDU,0.75,['area_or_shape'],RULE,468.86,1.244,1.052,1.0,ms,18.61
addr_488,,46.8179840000042,-100.8137760002951,True,MDU,0.75,['area_or_shape'],RULE,420.29,1.805,1.0,1.0,ms,31.39
addr_489,,46.81464100022069,-100.8061289998109,True,MDU,0.75,['area_or_shape'],RULE,480.16,1.053,1.133,1.0,ms,16.36
addr_490,,46.81581499984748,-100.8099600000873,True,MDU,0.75,['area_or_shape'],RULE,447.77,1.654,1.0,1.0,ms,10.35
addr_491,,46.81326699972309,-100.8098079997514,True,SFU,0.8,['ml'],ML,291.14,1.093,1.098,1.0,ms,17.93
addr_492,,46.81737700005933,-100.8059940000917,True,MDU,0.75,['area_or_shape'],RULE,481.62,1.295,1.051,1.0,ms,15.62
addr_493,,46.81226499991634,-100.8112480000501,True,SFU,0.8,['ml'],ML,218.07,1.333,1.0,1.0,ms,10.64
addr_494,,46.81481699986979,-100.804156000308,True,MDU,0.75,['area_or_shape'],RULE,620.65,1.614,1.096,1.0,ms,8.57
addr_495,,46.81619599990452,-100.813080999811,True,MDU,0.75,['area_or_shape'],RULE,589.44,1.351,1.088,1.0,ms,9.2
addr_496,,46.81423499972042,-100.8147329998218,True,MDU,0.75,['area_or_shape'],RULE,472.76,1.223,1.054,1.0,ms,11.96
addr_497,,46.81489699979934,-100.8138440000672,True,SFU,0.8,['ml'],ML,160.23,1.059,1.0,1.0,ms,21.14
addr_498,,46.81885599985849,-100.8101030002025,True,MDU,0.75,['area_or_shape'],RULE,482.78,1.622,1.0,1.0,ms,28.83
addr_499,,46.8134210000777,-100.8098959996149,True,MDU,0.75,['area_or_shape'],RULE,425.7,1.238,1.044,1.0,ms,14.93
addr_500,,46.81331299994706,-100.8064279995617,True,MDU,0.75,['area_or_shape'],RULE,452.05,1.385,1.078,1.0,ms,25.61
addr_501,,46.81333800025276,-100.8120930003222,True,MDU,0.75,['area_or_shape'],RULE,388.54,1.22,1.083,1.0,ms,14.25
addr_502,,46.81375699971206,-100.811805000442,True,MDU,0.75,['area_or_shape'],RULE,428.03,1.072,1.047,1.0,ms,12.0
addr_503,,46.81680800000894,-100.8078319998754,True,MDU,0.75,['area_or_shape'],RULE,842.21,1.125,1.044,1.0,ms,22.81
addr_504,,46.81307699993134,-100.8040990004066,True,MDU,0.75,['area_or_shape'],RULE,732.4,1.132,1.099,1.0,ms,34.02
addr_505,,46.81862400021769,-100.8064350001327,True,MDU,0.75,['area_or_shape'],RULE,573.1,1.008,1.13,1.0,ms,14.72
addr_506,,46.81853200021015,-100.8128289999159,True,MDU,0.75,['area_or_shape'],RULE,508.18,1.618,1.055,1.0,ms,12.54
addr_507,,46.81428500007773,-100.8109960001551,True,MDU,0.75,['area_or_shape'],RULE,486.56,1.375,1.0,1.0,ms,12.36
addr_508,,46.81419999987293,-100.8054619998141,True,MDU,0.75,['area_or_shape'],RULE,414.49,1.228,1.06,1.0,ms,13.24
addr_509,,46.81998599992804,-100.8099230002774,True,MDU,0.75,['area_or_shape'],RULE,744.09,1.257,1.105,1.0,ms,49.17
addr_510,,46.81781899973222,-100.8147019998597,True,MDU,0.75,['area_or_shape'],RULE,532.77,1.834,1.0,1.0,ms,19.41
addr_511,,46.81934199997341,-100.8133019997439,True,MDU,0.75,['area_or_shape'],RULE,490.01,1.891,1.0,1.0,ms,15.08
addr_512,,46.81164299993342,-100.8098360002388,True,MDU,0.75,['area_or_shape'],RULE,504.63,1.037,1.046,1.0,ms,11.36
addr_513,,46.81493900017578,-100.815424999933,True,MDU,0.75,['area_or_shape'],RULE,500.02,1.237,1.041,1.0,ms,33.87
addr_514,,46.81592700009597,-100.8054359998749,True,MDU,0.75,['area_or_shape'],RULE,323.37,1.35,1.0,1.0,ms,13.26
addr_515,,46.81842100001823,-100.8101059996772,True,MDU,0.75,['area_or_shape'],RULE,646.71,1.213,1.047,1.0,ms,20.98
addr_516,,46.81726199981723,-100.8070669999694,True,MDU,0.75,['area_or_shape'],RULE,696.22,1.038,1.069,1.0,ms,12.0
addr_517,,46.81398400006439,-100.8097990004289,True,SFU,0.8,['ml'],ML,36.02,1.363,1.0,1.0,ms,15.48
addr_518,,46.8140620001295,-100.8021889997545,True,MDU,0.75,['area_or_shape'],RULE,686.26,1.344,1.12,1.0,ms,35.35
addr_519,,46.81615300030431,-100.807085000411,True,MDU,0.75,['area_or_shape'],RULE,482.83,1.293,1.062,1.0,ms,22.65
addr_520,,46.81418400030395,-100.8114139997315,True,MDU,0.75,['area_or_shape'],RULE,571.73,1.066,1.106,1.0,ms,6.25
addr_521,,46.81479400009857,-100.8127050000673,True,MDU,0.75,['area_or_shape'],RULE,460.55,1.089,1.134,1.0,ms,35.63
addr_522,,46.8142129999419,-100.8062219996973,True,MDU,0.75,['area_or_shape'],RULE,484.12,1.118,1.059,1.0,ms,19.8
addr_523,,46.81317200021849,-100.8111340002473,True,SFU,0.8,['ml'],ML,287.52,1.741,1.0,1.0,ms,13.6
addr_524,,46.81738299992621,-100.8070860002359,True,MDU,0.75,['area_or_shape'],RULE,541.5,2.209,1.029,1.0,ms,6.24
addr_525,,46.81397900006427,-100.8145889998818,True,MDU,0.75,['area_or_shape'],RULE,401.99,1.558,1.047,1.0,ms,13.78
addr_526,,46.81862400021769,-100.8064350001327,True,MDU,0.75,['area_or_shape'],RULE,573.1,1.008,1.13,1.0,ms,14.72
addr_527,,46.81882899996236,-100.8088140004148,True,MDU,0.75,['area_or_shape'],RULE,579.14,1.125,1.05,1.0,ms,18.5
addr_528,,46.81245100024969,-100.8045160001581,True,MDU,0.75,['area_or_shape'],RULE,931.22,1.812,1.051,1.0,ms,26.32
addr_529,,46.81253200028303,-100.8118530001226,True,MDU,0.75,['area_or_shape'],RULE,503.93,1.063,1.052,1.0,ms,8.83
addr_530,,46.81849899979491,-100.8082949996577,True,MDU,0.75,['area_or_shape'],RULE,386.04,1.384,1.0,1.0,ms,13.59
addr_531,,46.81847500020667,-100.8080489996104,True,MDU,0.75,['area_or_shape'],RULE,455.3,1.341,1.054,1.0,ms,11.22
addr_532,,46.81751900000819,-100.8133179996374,True,MDU,0.75,['area_or_shape'],RULE,372.67,1.392,1.0,1.0,ms,12.31
addr_533,,46.81288500016532,-100.8061799998645,True,MDU,0.75,['area_or_shape'],RULE,370.75,1.453,1.0,1.0,ms,14.33
addr_534,,46.81415000005134,-100.810924000185,True,MDU,0.75,['area_or_shape'],RULE,401.38,1.669,1.0,1.0,ms,10.26
addr_535,,46.81533699974344,-100.8077659997532,True,MDU,0.75,['area_or_shape'],RULE,480.02,1.082,1.096,1.0,ms,12.68
addr_536,,46.81496800002131,-100.8048480004191,True,MDU,0.75,['area_or_shape'],RULE,492.87,1.155,1.072,1.0,ms,19.36
addr_537,,46.81699999990813,-100.8130940002298,True,SFU,0.8,['ml'],ML,278.83,1.706,1.0,1.0,ms,10.22
addr_538,,46.81317799993978,-100.8128359995886,True,MDU,0.75,['area_or_shape'],RULE,385.03,1.482,1.035,1.0,ms,13.5
addr_539,,46.81352399994909,-100.8096379998721,True,MDU,0.75,['area_or_shape'],RULE,305.36,1.7,1.0,1.0,ms,15.04
addr_540,,46.8142179999203,-100.8154299999559,True,MDU,0.75,['area_or_shape'],RULE,472.76,1.223,1.054,1.0,ms,42.46
addr_541,,46.8157079998203,-100.8121240002843,True,SFU,0.8,['ml'],ML,129.55,1.006,1.0,1.0,ms,16.21
addr_542,,46.81825500030605,-100.8067630001957,True,MDU,0.75,['area_or_shape'],RULE,772.47,1.668,1.043,1.0,ms,15.93
addr_543,,46.81356800006078,-100.8118039997188,True,MDU,0.75,['area_or_shape'],RULE,390.97,1.44,1.044,1.0,ms,12.91
addr_544,,46.81714899970328,-100.8137770001201,True,MDU,0.75,['area_or_shape'],RULE,449.94,1.203,1.045,1.0,ms,19.39
addr_545,,46.81921400015931,-100.8061649997959,True,MDU,0.75,['area_or_shape'],RULE,913.74,1.165,1.068,1.0,ms,13.83
addr_546,,46.81481000010083,-100.8128880003654,True,MDU,0.75,['area_or_shape'],RULE,393.47,1.821,1.0,1.0,ms,35.07
addr_547,,46.81487599990621,-100.8067420002793,True,MDU,0.75,['area_or_shape'],RULE,600.79,1.02,1.057,1.0,ms,14.18
addr_548,,46.81930299978858,-100.8080410001128,True,MDU,0.75,['area_or_shape'],RULE,417.23,2.055,1.0,1.0,ms,12.07
addr_549,,46.8179289997649,-100.8094010000456,True,MDU,0.75,['area_or_shape'],RULE,629.27,1.279,1.048,1.0,ms,17.27
addr_550,,46.81418300006181,-100.812972000031,True,MDU,0.75,['area_or_shape'],RULE,352.02,1.644,1.0,1.0,ms,9.42
addr_551,,46.81922300026662,-100.8136780003859,True,MDU,0.75,['area_or_shape'],RULE,490.01,1.891,1.0,1.0,ms,13.32
addr_552,,46.81930500008244,-100.8120380000705,True,MDU,0.75,['area_or_shape'],RULE,421.39,1.29,1.031,1.0,ms,13.16
addr_553,,46.8131709999575,-100.8117400001447,True,MDU,0.75,['area_or_shape'],RULE,384.93,1.273,1.043,1.0,ms,16.35
addr_554,,46.81710699982345,-100.8047449995887,True,MDU,0.75,['area_or_shape'],RULE,554.19,1.224,1.13,1.0,ms,10.68
addr_555,,46.81559599973045,-100.8140220003425,True,MDU,0.75,['area_or_shape'],RULE,607.69,1.778,1.0,1.0,ms,18.59
addr_556,,46.81649500004823,-100.8047399995658,True,MDU,0.75,['area_or_shape'],RULE,450.53,1.453,1.04,1.0,ms,7.25
addr_557,,46.81805000021715,-100.8114599997622,True,MDU,0.75,['area_or_shape'],RULE,2324.91,2.716,1.026,1.0,ms,6.92
addr_558,,46.81792000005569,-100.8084100001837,True,MDU,0.75,['area_or_shape'],RULE,532.58,2.042,1.0,1.0,ms,9.59
addr_559,,46.81935500002871,-100.8128780003197,True,MDU,0.75,['area_or_shape'],RULE,491.85,1.026,1.086,1.0,ms,14.83
addr_560,,46.81308700009892,-100.8048700001604,True,MDU,0.75,['area_or_shape'],RULE,956.74,2.029,1.091,1.0,ms,21.29
addr_561,,46.81128799991429,-100.8090289996016,True,SFU,0.8,['ml'],ML,237.11,1.316,1.0,1.0,ms,11.75
addr_562,,46.81827300022554,-100.8136449998756,True,MDU,0.75,['area_or_shape'],RULE,797.29,1.268,1.058,1.0,ms,26.27
addr_563,,46.81505399985298,-100.8118730002141,True,MDU,0.75,['area_or_shape'],RULE,561.07,1.387,1.083,1.0,ms,13.38
addr_564,,46.81469900021758,-100.813921999885,True,SFU,0.8,['ml'],ML,160.23,1.059,1.0,1.0,ms,6.52
addr_565,,46.81564199980656,-100.8068510000593,True,MDU,0.75,['area_or_shape'],RULE,344.21,1.185,1.05,1.0,ms,8.82
addr_566,,46.81306299993954,-100.8057279999529,True,MDU,0.75,['area_or_shape'],RULE,305.72,1.42,1.0,1.0,ms,8.25
addr_567,,46.81512499986772,-100.8041570001329,True,MDU,0.75,['area_or_shape'],RULE,583.72,1.045,1.102,1.0,ms,12.11
addr_568,,46.81553099979637,-100.8058629996721,True,MDU,0.75,['area_or_shape'],RULE,549.72,1.147,1.071,1.0,ms,37.59
addr_569,,46.81403299979538,-100.813777999945,True,MDU,0.75,['area_or_shape'],RULE,363.54,1.188,1.11,1.0,ms,15.05
addr_570,,46.81559800016227,-100.8035029996566,True,MDU,0.75,['area_or_shape'],RULE,344.01,1.709,1.0,1.0,ms,16.27
addr_571,,46.81490199971413,-100.8056960001659,True,MDU,0.75,['area_or_shape'],RULE,505.12,2.031,1.0,1.0,ms,12.89
addr_572,,46.81617099969792,-100.8107319996661,True,MDU,0.75,['area_or_shape'],RULE,503.67,1.35,1.059,1.0,ms,12.56
addr_573,,46.81904300029236,-100.8101020003776,True,SFU,0.8,['ml'],ML,72.39,2.509,1.0,1.0,ms,18.59
addr_574,,46.81228499993677,-100.8094300003579,True,SFU,0.8,['ml'],ML,154.98,1.181,1.0,1.0,ms,22.61
addr_575,,46.81302299985513,-100.8060369997494,True,MDU,0.75,['area_or_shape'],RULE,452.05,1.385,1.078,1.0,ms,17.11
addr_576,,46.81137699975125,-100.8092310001663,True,MDU,0.75,['area_or_shape'],RULE,454.55,1.166,1.122,1.0,ms,9.35
addr_577,,46.81501799969714,-100.8065680002021,True,MDU,0.75,['area_or_shape'],RULE,600.79,1.02,1.057,1.0,ms,17.46
addr_578,,46.81467700001415,-100.8068929998921,True,MDU,0.75,['area_or_shape'],RULE,631.4,1.635,1.04,1.0,ms,13.23
addr_579,,46.81832900027808,-100.8109669998427,True,MDU,0.75,['area_or_shape'],RULE,570.57,1.185,1.039,1.0,ms,11.8
addr_580,,46.81436599980791,-100.8103989995802,True,MDU,0.75,['area_or_shape'],RULE,438.28,1.534,1.087,1.0,ms,35.76
addr_581,,46.81276699996264,-100.8102320000739,True,MDU,0.75,['area_or_shape'],RULE,377.46,1.496,1.103,1.0,ms,17.0
addr_582,,46.81563299971462,-100.8066619999134,True,MDU,0.75,['area_or_shape'],RULE,344.21,1.185,1.05,1.0,ms,8.96
addr_583,,46.817109000199,-100.8165079998564,False,UNRESOLVED,0.0,['no_match'],NONE,,,,,,
addr_584,,46.81418999991234,-100.8132299997739,True,MDU,0.75,['area_or_shape'],RULE,352.02,1.644,1.0,1.0,ms,10.68
addr_585,,46.8147629996964,-100.8088649995701,True,MDU,0.75,['area_or_shape'],RULE,421.03,1.047,1.063,1.0,ms,16.17
addr_586,,46.81636700021905,-100.8139689997407,True,MDU,0.75,['area_or_shape'],RULE,479.68,1.254,1.055,1.0,ms,10.97
addr_587,,46.81734499973332,-100.8137770001201,True,MDU,0.75,['area_or_shape'],RULE,372.67,1.392,1.0,1.0,ms,22.95
addr_588,,46.81374799991937,-100.8143799996444,True,MDU,0.75,['area_or_shape'],RULE,501.17,1.152,1.058,1.0,ms,13.5
addr_589,,46.81538400026098,-100.8154219995599,True,MDU,0.75,['area_or_shape'],RULE,600.64,1.257,1.097,1.0,ms,33.39
addr_590,,46.81554599997732,-100.8114210003025,True,MDU,0.75,['area_or_shape'],RULE,318.22,1.114,1.0,1.0,ms,12.36
addr_591,,46.81551000015082,-100.8074579997816,True,MDU,0.75,['area_or_shape'],RULE,381.48,1.434,1.0,1.0,ms,11.59
addr_592,,46.81573099981539,-100.8114070000588,True,MDU,0.75,['area_or_shape'],RULE,475.9,1.12,1.123,1.0,ms,11.74
addr_593,,46.81478799994282,-100.8039639997891,True,MDU,0.75,['area_or_shape'],RULE,469.64,1.501,1.0,1.0,ms,8.28
addr_594,,46.81788200024229,-100.8101099998752,True,MDU,0.75,['area_or_shape'],RULE,458.75,1.007,1.124,1.0,ms,26.5
addr_595,,46.82033500016188,-100.8129619999853,False,UNRESOLVED,0.0,['no_match'],NONE,,,,,,
